r_number,biota,type,lon,lat,time
490,Microbes,Corals,48.7627,16.0211,338.0
3391,Microbes,Microbes,-35.2429,-17.3714,338.0
3390,Bryozoans,Bryozoans,-36.1309,-17.6254,338.0
3385,Microbes,Bryozoans,-33.5059,-14.5345,338.0
124,Microbes,"Serpulids, worms, vermetids",-14.0399,-14.5831,338.0
125,Microbes,Algae,-14.431,-14.3616,338.0
127,Bryozoans,Microbes,-9.51444,-12.3628,338.0
184,Bryozoans,Microbes,-12.1312,-14.336,338.0
185,Algae,Microbes,-13.2496,-15.4962,338.0
186,Bryozoans,Echinoderms,-14.3209,-15.9999,338.0
3278,Corals,Corals,-0.119439,-5.9798,338.0
3245,Corals,Microbes,11.5747,-13.7637,338.0
3066,Bryozoans,Siliceous sponges,-1.40224,-24.2799,338.0
620,Bryozoans,Siliceous sponges,1.0351,-23.4707,338.0
619,Corals,Microbes,0.983887,-23.5987,338.0
467,Microbes,Algae,-37.0326,-0.668371,338.0
488,Tubiphytes,Bryozoans,50.6481,17.6835,338.0
489,Tubiphytes,Corals,50.0744,17.2627,338.0
3393,Corals,Microbes,4.24641,-17.5271,338.0
468,Microbes,Algae,-33.7579,2.45406,338.0
3653,Microbes,Algae,-1.95575,-7.43633,338.0
4135,Microbes,Microbes,100.098,-12.4745,338.0
2386,Microbes,"Serpulids, worms, vermetids",-0.0549004,-9.81688,338.0
3648,Corals,Algae,-2.3168,-5.97186,338.0
2387,Microbes,"Serpulids, worms, vermetids",-0.636769,-6.63517,338.0
3643,Corals,Corals,5.66227,-8.94328,338.0
1311,Corals,Corals,-0.998442,-8.59579,338.0
4032,,,28.3149,-31.3578,338.0
1312,Corals,Bryozoans,-0.76649,-7.57178,338.0
4221,Corals,Bryozoans,62.393,1.34609,338.0
3647,Corals,Algae,-2.42879,-6.18091,338.0
4133,Corals,Bryozoans,100.249,-15.3832,338.0
1589,Echinoderms,Bryozoans,-44.3253,-13.549,338.0
3745,Corals,Corals,79.8427,-5.1362,338.0
3649,Microbes,Algae,-2.61152,-9.35772,338.0
3743,Corals,Corals,-2.71708,-18.7026,338.0
3742,Corals,Corals,-3.33108,-20.0878,338.0
4134,Corals,Brachiopods,98.9293,-15.6433,338.0
4110,Corals,Brachiopods,52.1343,-9.31848,338.0
1615,,,75.5268,-33.7663,338.0
2471,Bryozoans,Microbes,-32.5651,-15.8946,338.0
1313,Bryozoans,Corals,0.346532,-6.61619,338.0
2770,Corals,Brachiopods,3.03919,-17.2061,338.0
2385,Microbes,Bryozoans,5.01291,-9.6405,338.0
3652,Microbes,Bryozoans,-2.11455,-7.45348,338.0
3651,Microbes,Corals,-2.46605,-8.41156,338.0
3650,Microbes,Algae,-2.73547,-9.34166,338.0
3644,Microbes,Microbes,5.986,-7.55185,338.0
2853,Corals,Microbes,0.068657,-8.69507,338.0
3699,Corals,Microbes,3.49019,-18.7743,338.0
3646,Corals,Corals,2.04968,-2.53178,338.0
3645,Corals,Stromatoporoids,1.02704,-5.34679,338.0
2176,Corals,Bryozoans,-0.399757,-5.20386,338.0
2839,Echinoderms,Echinoderms,-4.03378,-21.1657,338.0
2384,Microbes,Bryozoans,7.38341,-7.13005,338.0
4175,Siliceous sponges,Microbes,-38.3659,-26.5212,338.0
434,Microbes,Bryozoans,-3.77646,-10.8893,344.0
432,Bryozoans,Microbes,-34.476,-26.1978,344.0
3389,Bryozoans,Echinoderms,-36.5963,-24.5773,344.0
466,Echinoderms,Bryozoans,-39.9654,5.79292,344.0
435,Microbes,Bryozoans,-4.47362,-10.9705,344.0
436,Microbes,Bryozoans,-4.12779,-10.3038,344.0
321,Echinoderms,Bryozoans,-38.9126,-21.1084,344.0
438,Microbes,Bryozoans,-3.61337,-9.07861,344.0
320,Microbes,Echinoderms,-38.8137,-20.9696,344.0
433,Bryozoans,Bryozoans,-40.8404,-22.9166,344.0
2145,Bryozoans,Microbes,-3.37354,-10.9422,344.0
2858,,,21.3833,-3.268,344.0
2857,,,21.1705,-4.10862,344.0
4066,Bryozoans,Calcisponges,-3.91996,-9.41607,344.0
555,Corals,Microbes,147.838,-39.5352,344.0
274,Microbes,Bryozoans,-34.1423,-25.8457,344.0
275,Echinoderms,Bryozoans,-34.7373,-26.0391,344.0
556,Corals,Microbes,147.402,-39.3759,344.0
342,Echinoderms,Microbes,-42.0983,-22.4595,344.0
341,Echinoderms,Microbes,-41.9235,-22.1236,344.0
2289,Echinoderms,Bryozoans,-44.1825,-13.2911,344.0
486,,,33.1837,8.77319,344.0
1181,Bryozoans,Siliceous sponges,-3.97184,-9.60221,344.0
1537,,,23.8532,7.78042,354.0
444,Microbes,Bryozoans,82.7297,-31.8365,354.0
1538,,,23.7758,7.99067,354.0
445,Microbes,Bryozoans,80.4695,-27.8894,354.0
554,Microbes,Corals,145.047,-34.9896,354.0
446,Microbes,Bryozoans,10.9335,-7.22006,354.0
1086,Microbes,Siliceous sponges,25.2681,6.01402,354.0
4132,Bryozoans,Echinoderms,98.7928,-6.54838,354.0
2389,Microbes,Bryozoans,-56.2527,-9.29485,354.0
443,Microbes,Bryozoans,83.8777,-32.0281,354.0
2381,Microbes,Bryozoans,141.982,-27.696,354.0
442,Microbes,Bryozoans,-52.5129,-18.9213,354.0
1539,Microbes,Microbes,23.4655,6.90965,354.0
440,Microbes,Bryozoans,-51.621,-18.9077,354.0
122,Microbes,Bryozoans,-44.7483,-7.15992,354.0
944,Microbes,Algae,98.9851,-14.5473,354.0
362,Microbes,Echinoderms,-2.10565,-14.4666,354.0
441,Microbes,Bryozoans,-51.7288,-19.0658,354.0
3182,Microbes,Siliceous sponges,-47.8919,-4.24659,354.0
4004,Microbes,Bryozoans,-39.2203,4.36784,354.0
381,Microbes,Bryozoans,-51.6819,-18.9442,354.0
4227,,,86.1989,-6.28448,354.0
360,Microbes,Bryozoans,4.50167,-13.9205,354.0
121,Microbes,Bryozoans,-43.2951,-7.30442,354.0
361,Microbes,Corals,-0.733016,-14.6267,354.0
3387,Microbes,Bryozoans,-37.1431,-22.0016,354.0
181,Microbes,Bryozoans,-38.8486,4.56922,354.0
1719,Microbes,Bryozoans,-51.5293,-18.9012,354.0
3388,Microbes,Bryozoans,-41.4754,-22.2589,354.0
437,Microbes,Bryozoans,-3.40016,-12.8354,354.0
439,Microbes,Bryozoans,-51.9919,-18.3524,354.0
123,Microbes,Bryozoans,-41.1996,-10.0975,354.0
1699,,,20.6666,8.6576,358.0
1542,,,24.6981,4.87207,358.0
2556,Microbes,Microbes,44.6932,13.0354,358.0
2188,Stromatoporoids,Algae,5.02401,-17.7071,365.0
2382,Microbes,Microbes,118.06,-16.3606,365.0
2628,Stromatoporoids,Algae,-43.3811,-8.06406,365.0
2187,Stromatoporoids,Corals,4.83451,-17.1359,365.0
2979,Microbes,Microbes,101.379,2.03877,365.0
3899,Microbes,Siliceous sponges,116.567,-20.2933,365.0
1459,Stromatoporoids,Microbes,-41.5268,-7.0722,365.0
3897,Microbes,Siliceous sponges,115.303,-19.5043,365.0
3898,Microbes,Siliceous sponges,116.131,-19.0401,365.0
3748,Stromatoporoids,Corals,102.439,-0.780282,365.0
2720,Stromatoporoids,Stromatoporoids,21.2969,-11.76,365.0
1576,Microbes,Microbes,115.113,-19.2393,365.0
1578,Microbes,Microbes,115.032,-19.3268,365.0
3561,Microbes,Microbes,4.80296,-18.1009,365.0
1579,Microbes,Microbes,116.586,-19.7053,365.0
3015,Stromatoporoids,Stromatoporoids,101.252,-0.299762,365.0
2383,Microbes,Siliceous sponges,4.90319,-17.9489,365.0
492,Microbes,Echinoderms,45.541,7.16916,365.0
4070,Microbes,,114.765,-19.1823,365.0
1608,Microbes,Microbes,101.422,-0.427843,365.0
1067,Microbes,Microbes,-16.5177,37.8343,365.0
1068,,,-30.0597,28.787,365.0
1069,Microbes,Microbes,-23.1809,40.9925,365.0
1064,Microbes,Microbes,20.6502,9.63087,365.0
1070,Algae,Microbes,-32.2544,29.4971,365.0
2775,Stromatoporoids,Corals,105.994,7.11153,365.0
1063,Microbes,Microbes,21.2101,1.09121,365.0
1062,Microbes,Stromatoporoids,19.0,5.65956,365.0
2538,Microbes,Microbes,5.82407,-16.3356,365.0
1658,,,11.8333,11.0626,365.0
1080,Microbes,Algae,22.7483,3.77119,365.0
1657,,,11.6881,11.1761,365.0
1066,Microbes,Microbes,9.98911,13.2843,365.0
1666,,,9.1492,11.5398,365.0
1696,,,21.9861,26.9483,365.0
1655,,,11.5701,11.3946,365.0
3537,Microbes,Microbes,9.47366,12.4937,365.0
2444,Stromatoporoids,Corals,4.30564,-15.9138,365.0
1928,Microbes,Stromatoporoids,-43.4076,-9.56542,365.0
1929,Stromatoporoids,Microbes,-44.1456,-10.6296,365.0
2555,Microbes,Stromatoporoids,20.432,31.5113,365.0
2557,Microbes,Microbes,101.228,-0.0170536,365.0
1123,Microbes,Tubiphytes,13.4869,-7.0637,365.0
1124,Algae,Microbes,14.6648,-8.10913,365.0
3215,Corals,Stromatoporoids,-31.5191,28.658,365.0
1656,,,11.5965,11.1618,365.0
1065,Microbes,Microbes,11.3686,11.2952,365.0
4122,Stromatoporoids,Stromatoporoids,-55.0561,-19.3744,370.0
1692,,,0.680571,13.5845,370.0
1691,,,0.240119,14.1183,370.0
1541,,,23.8248,2.81489,370.0
1546,,,19.8884,6.34687,370.0
1536,Microbes,Microbes,21.0025,4.35106,370.0
3877,Stromatoporoids,Corals,21.724,-0.637863,375.0
3881,Corals,Corals,19.8005,30.5056,375.0
1508,Stromatoporoids,Corals,-43.3762,-11.8684,375.0
2442,Stromatoporoids,Corals,-59.6845,-21.2382,375.0
3558,Corals,Stromatoporoids,5.91196,-21.2332,375.0
4181,Microbes,Microbes,108.136,-1.02098,375.0
1509,Stromatoporoids,Corals,-46.268,-9.28713,375.0
1510,Stromatoporoids,Corals,-48.1514,-12.8324,375.0
3861,Stromatoporoids,Stromatoporoids,-38.2843,-4.94178,375.0
1663,Corals,Stromatoporoids,12.069,6.9836,375.0
2221,Corals,Algae,-42.8673,-12.0552,375.0
1511,Stromatoporoids,Corals,-48.0629,-12.7808,375.0
1512,Stromatoporoids,Stromatoporoids,-46.3688,-9.40644,375.0
1556,Stromatoporoids,Corals,30.74,-18.2082,375.0
3882,Corals,Stromatoporoids,19.5138,30.6,375.0
1513,Corals,Stromatoporoids,-46.4845,-10.2987,375.0
3883,Stromatoporoids,Corals,18.9276,30.9869,375.0
3860,Stromatoporoids,Corals,-37.2658,-7.35038,375.0
2186,Microbes,Siliceous sponges,8.01051,-18.3828,375.0
3850,Stromatoporoids,Stromatoporoids,-43.7432,-11.847,375.0
3849,Stromatoporoids,Stromatoporoids,-46.5398,-9.7737,375.0
1498,Stromatoporoids,Microbes,-46.2864,-9.11625,375.0
367,,,23.85,6.42064,375.0
3848,Stromatoporoids,Corals,-46.6386,-10.6633,375.0
366,,,23.0432,6.49712,375.0
365,,,22.876,6.67813,375.0
3854,Stromatoporoids,Corals,-38.0276,-5.38957,375.0
3855,Corals,Stromatoporoids,-37.9122,-5.57501,375.0
3856,Corals,Stromatoporoids,-37.7842,-5.71361,375.0
3857,Corals,Stromatoporoids,-37.6202,-6.31887,375.0
3858,Corals,Stromatoporoids,-37.6614,-6.77149,375.0
3859,Stromatoporoids,Corals,-37.7504,-6.03351,375.0
1500,Algae,Algae,-46.4349,-8.61045,375.0
3884,Stromatoporoids,Microbes,-39.3327,-5.91508,375.0
1662,Microbes,Microbes,12.1006,7.3266,375.0
1514,Corals,Corals,-46.5209,-10.1357,375.0
1515,Stromatoporoids,Algae,-46.8332,-11.1901,375.0
3862,,,-43.1984,-10.5037,375.0
3863,Stromatoporoids,Corals,-42.5339,-12.2108,375.0
1561,Stromatoporoids,Corals,5.90483,-21.7331,375.0
3864,,,11.7862,6.4938,375.0
3865,,,11.4544,6.68182,375.0
3426,Stromatoporoids,Corals,30.6898,-18.1604,375.0
2250,Stromatoporoids,Microbes,8.06959,10.5642,375.0
3164,Stromatoporoids,Corals,5.55744,-21.642,375.0
3867,Stromatoporoids,Corals,-37.6496,-29.4523,375.0
2242,Microbes,Stromatoporoids,22.002,-2.30162,375.0
3821,Stromatoporoids,Algae,-41.5999,-11.02,375.0
3868,Stromatoporoids,Corals,-35.8371,-0.236366,375.0
3869,,,-36.3987,-0.145231,375.0
1562,Stromatoporoids,Corals,5.96202,-21.4809,375.0
1669,,,13.8956,7.6436,375.0
1560,Microbes,Stromatoporoids,5.53364,-22.0886,375.0
3880,Corals,Corals,17.9992,31.0425,375.0
1668,,,13.4762,7.69255,375.0
2241,Stromatoporoids,Microbes,22.2407,-2.37958,375.0
1670,,,14.1508,7.63034,375.0
3180,Microbes,Corals,-58.1873,-20.3522,375.0
1664,Microbes,Microbes,12.2866,7.16567,375.0
1516,Stromatoporoids,Corals,-43.9194,-12.9577,375.0
1517,Corals,Corals,-44.4654,-13.8576,375.0
1518,Corals,Stromatoporoids,-47.2434,-11.6197,375.0
1665,Corals,Stromatoporoids,12.2366,6.82444,375.0
3879,Corals,Corals,19.1164,31.9548,375.0
1519,Stromatoporoids,Corals,-46.8128,-10.1788,375.0
1520,Stromatoporoids,Corals,-47.2559,-11.3022,375.0
3830,Corals,Corals,6.52003,-20.3943,375.0
1667,,,12.7032,7.69956,375.0
3559,Corals,Stromatoporoids,5.74019,-21.3562,375.0
1647,Corals,Stromatoporoids,7.79272,7.74696,375.0
1540,Microbes,Stromatoporoids,12.8072,8.18905,375.0
2474,Stromatoporoids,Corals,29.5268,-20.9614,375.0
2222,Stromatoporoids,Corals,-42.7299,-12.268,375.0
1648,Corals,Stromatoporoids,7.94596,7.87601,375.0
4226,Stromatoporoids,Algae,22.9517,3.68275,375.0
1917,Stromatoporoids,Corals,-42.0841,-13.4997,375.0
1048,Corals,Corals,16.0523,29.2947,375.0
1049,Corals,Stromatoporoids,17.6028,5.822,375.0
1050,Stromatoporoids,Stromatoporoids,20.9627,6.17697,375.0
1051,Stromatoporoids,Corals,21.4583,2.86455,375.0
1052,Stromatoporoids,Microbes,22.5786,1.97797,375.0
1053,Microbes,Stromatoporoids,7.48144,8.63608,375.0
1054,Corals,Stromatoporoids,11.3228,6.97602,375.0
1055,Microbes,Stromatoporoids,9.37449,7.84819,375.0
1926,Microbes,Stromatoporoids,-46.3771,-8.00935,375.0
1057,Corals,Stromatoporoids,19.0038,30.8928,375.0
2085,Stromatoporoids,Corals,-41.3571,-12.7417,375.0
1058,Corals,Corals,20.4261,33.4744,375.0
1047,Stromatoporoids,Stromatoporoids,18.3511,7.59939,375.0
1059,Corals,Corals,-11.4901,38.6437,375.0
1061,Stromatoporoids,Corals,-17.2679,34.4874,375.0
2774,Corals,Corals,90.2192,-38.3346,375.0
613,,,19.267,4.71868,375.0
2773,Stromatoporoids,Corals,87.1491,-39.5246,375.0
1925,Stromatoporoids,Stromatoporoids,-38.8544,-4.39722,375.0
1924,Corals,Stromatoporoids,-38.414,-4.53189,375.0
1923,Corals,Stromatoporoids,-38.1107,-2.39902,375.0
1922,Corals,Stromatoporoids,-37.4353,-7.15647,375.0
1921,Stromatoporoids,Corals,-40.2781,-13.5012,375.0
1920,Stromatoporoids,Corals,-39.4554,-8.66084,375.0
1919,Stromatoporoids,Stromatoporoids,-42.2485,-12.9177,375.0
1918,Stromatoporoids,Stromatoporoids,-42.5543,-13.0581,375.0
1060,Microbes,Microbes,-24.4084,36.3466,375.0
1569,Stromatoporoids,Corals,29.8968,-20.3194,375.0
1046,Corals,Stromatoporoids,5.7266,10.0914,375.0
3543,Stromatoporoids,Corals,-37.2942,-6.80472,375.0
1646,Corals,Stromatoporoids,7.0156,7.82836,375.0
1645,Corals,Stromatoporoids,7.53107,8.09288,375.0
1644,Microbes,Microbes,8.07001,8.18016,375.0
2037,Stromatoporoids,Microbes,-41.9971,-12.7423,375.0
2021,Stromatoporoids,Corals,-27.4603,2.09329,375.0
1643,Microbes,Stromatoporoids,8.05836,8.51444,375.0
1642,Microbes,Microbes,8.31243,8.49398,375.0
1641,Microbes,Microbes,8.85186,8.85622,375.0
2880,Stromatoporoids,Corals,31.2292,-28.5394,375.0
1640,Algae,Microbes,8.88706,9.22186,375.0
1639,Corals,Stromatoporoids,8.25035,9.49873,375.0
2884,Corals,Corals,1.71273,-41.8012,375.0
2376,Microbes,Stromatoporoids,5.18646,-21.974,375.0
2885,Stromatoporoids,Stromatoporoids,-42.1167,-10.1864,375.0
1638,Corals,Stromatoporoids,7.59455,9.67276,375.0
1649,Microbes,Microbes,8.43481,7.89445,375.0
1650,,,8.42091,7.48927,375.0
1651,Corals,Stromatoporoids,9.11412,7.69911,375.0
1652,Microbes,Microbes,9.63602,7.85877,375.0
1653,Corals,Stromatoporoids,10.0541,7.72694,375.0
1927,Calcisponges,Corals,-47.0545,-10.0961,375.0
3538,Stromatoporoids,Stromatoporoids,-43.1905,-13.5142,375.0
1654,,,10.6075,7.22907,375.0
1618,Stromatoporoids,Corals,32.4157,-28.9401,375.0
1614,Stromatoporoids,Stromatoporoids,93.8816,-24.8531,375.0
1606,Stromatoporoids,Corals,4.01672,-37.3269,375.0
2886,Microbes,Stromatoporoids,20.2245,6.71641,375.0
1916,Stromatoporoids,Stromatoporoids,-43.1128,-13.6522,375.0
3853,Corals,Stromatoporoids,-37.9816,-5.30986,375.0
1121,Corals,Stromatoporoids,13.691,-7.74733,375.0
4019,Stromatoporoids,Corals,125.506,-18.225,375.0
4029,Microbes,Stromatoporoids,21.873,-2.00662,375.0
1574,Stromatoporoids,Corals,125.856,-18.4732,375.0
1448,Corals,Stromatoporoids,-43.2349,-12.3531,375.0
1449,Stromatoporoids,Microbes,-47.1069,-11.4156,375.0
1455,Stromatoporoids,Corals,-46.474,-10.4049,375.0
1456,Stromatoporoids,Corals,-27.6635,1.44639,375.0
3896,Bryozoans,Stromatoporoids,98.6641,-28.3646,375.0
1460,Corals,Corals,-46.5262,-10.1688,375.0
1461,Stromatoporoids,Corals,-46.6034,-10.4282,375.0
3895,Bryozoans,Corals,98.7978,-28.1423,375.0
1463,Corals,Stromatoporoids,17.3307,-30.3454,375.0
1660,Microbes,Microbes,11.7031,7.11192,375.0
1465,,,-46.335,-9.30913,375.0
1466,Microbes,Corals,-46.3462,-9.45231,375.0
1467,Corals,Stromatoporoids,-46.3124,-9.23215,375.0
1468,Corals,Stromatoporoids,-46.2232,-8.91439,375.0
1469,Corals,Stromatoporoids,-52.0492,-16.8317,375.0
3893,Corals,Stromatoporoids,99.2123,-27.9276,375.0
3892,Corals,Bryozoans,99.3975,-27.8479,375.0
1661,Microbes,Microbes,12.087,7.63982,375.0
1476,Corals,Corals,98.8166,-27.9876,375.0
1477,Stromatoporoids,Stromatoporoids,99.4032,-27.7963,375.0
3888,Stromatoporoids,Corals,19.2178,30.9728,375.0
1573,Stromatoporoids,Corals,29.1357,-20.1077,375.0
1915,Stromatoporoids,Corals,-42.1038,-12.9267,375.0
4017,Corals,Algae,127.258,-18.752,375.0
4018,Corals,,125.506,-18.225,375.0
1575,Stromatoporoids,Corals,127.406,-19.2515,375.0
1122,Corals,Stromatoporoids,15.4911,-10.6844,375.0
1914,Corals,Stromatoporoids,-47.0161,-9.91857,375.0
2379,Microbes,Siliceous sponges,5.70082,-21.8931,375.0
1913,Corals,Stromatoporoids,-47.0751,-10.2115,375.0
1912,Microbes,Microbes,-46.3915,-8.37685,375.0
1911,Stromatoporoids,Stromatoporoids,-46.4541,-7.45815,375.0
1910,Stromatoporoids,Stromatoporoids,-46.1145,-6.44712,375.0
2978,Stromatoporoids,Corals,11.1958,-9.57866,375.0
2726,Stromatoporoids,Stromatoporoids,-39.1924,-30.5432,375.0
2721,"Serpulids, worms, vermetids",Microbes,-59.7975,-22.8282,375.0
1587,Stromatoporoids,Corals,7.30287,-20.2687,375.0
2150,Corals,Stromatoporoids,109.83,-1.26525,375.0
3696,Stromatoporoids,Microbes,9.10007,9.45582,375.0
1353,Stromatoporoids,Corals,-46.3772,-8.75275,375.0
1358,Stromatoporoids,Corals,5.49692,-21.933,375.0
3309,Corals,Corals,-80.2507,-17.6187,375.0
1354,Stromatoporoids,Corals,-46.2325,-8.28233,375.0
1659,,,11.6193,7.70554,375.0
3851,Stromatoporoids,Stromatoporoids,-46.7931,-9.97633,375.0
4002,Stromatoporoids,Corals,3.50434,-22.2863,375.0
1357,Corals,Stromatoporoids,-43.6233,-12.3376,375.0
4239,Corals,Stromatoporoids,6.33956,-19.3864,375.0
1359,Corals,Siliceous sponges,5.33077,-22.0287,375.0
1577,Stromatoporoids,Microbes,126.52,-18.7866,375.0
4240,Corals,Stromatoporoids,13.2965,-35.0928,375.0
1572,Corals,Stromatoporoids,31.389,-22.4394,380.0
1552,Stromatoporoids,Microbes,111.675,1.44131,380.0
1592,Stromatoporoids,Corals,-41.8429,-12.1576,380.0
1590,Stromatoporoids,Corals,7.68144,-21.0677,380.0
2287,Stromatoporoids,Corals,122.683,8.76887,380.0
1571,Stromatoporoids,Corals,32.0759,-21.4337,380.0
2084,Stromatoporoids,Corals,-36.316,-1.32714,380.0
1056,Stromatoporoids,Corals,19.4112,26.5784,380.0
1346,Stromatoporoids,Corals,7.73971,-19.2574,380.0
1036,Corals,Stromatoporoids,20.4834,30.2754,380.0
2545,Bryozoans,Corals,49.8617,11.9319,380.0
1725,Stromatoporoids,Corals,6.90408,-21.8866,380.0
1483,Stromatoporoids,Corals,6.59117,-20.8721,380.0
1368,Corals,Stromatoporoids,33.0461,-29.9327,380.0
1711,Corals,Stromatoporoids,31.5921,-21.6088,380.0
2174,Stromatoporoids,Corals,111.864,-2.35016,380.0
2173,Stromatoporoids,Corals,111.522,-3.94181,380.0
1369,Stromatoporoids,Corals,8.21758,-19.0325,380.0
1475,Corals,Stromatoporoids,101.211,-28.4656,380.0
2867,Corals,Stromatoporoids,23.839,29.4012,380.0
3144,Stromatoporoids,Corals,9.82505,9.38055,380.0
3841,Stromatoporoids,Corals,32.744,-19.8091,380.0
1470,Stromatoporoids,Stromatoporoids,-42.6917,-12.462,380.0
2868,Corals,Stromatoporoids,25.5013,32.5385,380.0
1588,Microbes,"Serpulids, worms, vermetids",4.37298,-24.5058,385.0
1904,,,-39.9599,-23.1617,385.0
1591,Corals,Stromatoporoids,7.51049,-21.9704,385.0
1218,Stromatoporoids,Corals,1.27014,-26.3288,385.0
1196,Corals,Stromatoporoids,-39.7192,-24.0123,385.0
1909,,,-42.2723,-8.57542,385.0
1198,Corals,Stromatoporoids,-39.8905,-24.2931,385.0
2981,Stromatoporoids,Corals,117.706,2.18455,385.0
1197,Corals,Stromatoporoids,-39.3938,-24.1865,385.0
1906,,,-40.7592,-8.12503,385.0
1903,,,-39.5245,-19.9179,385.0
3846,,,118.684,4.05518,385.0
1584,,,-36.7102,-2.40291,385.0
1583,Microbes,Echinoderms,-39.8061,-19.858,385.0
1582,Stromatoporoids,Corals,-39.1713,-9.74677,385.0
2740,Corals,Stromatoporoids,15.8299,-44.0125,385.0
1355,Stromatoporoids,Corals,-40.4093,-12.7101,385.0
1581,Stromatoporoids,Corals,-39.2875,-9.45872,385.0
1580,Stromatoporoids,Corals,-39.8156,-10.014,385.0
1880,Corals,Stromatoporoids,-29.2998,-33.4498,385.0
1356,Stromatoporoids,Algae,-41.452,-13.8875,385.0
4238,Corals,Stromatoporoids,6.31756,-19.4004,385.0
4225,Stromatoporoids,Corals,22.9683,4.66706,385.0
1841,Corals,Corals,152.795,-10.8613,385.0
3297,Stromatoporoids,Corals,16.1236,-44.0119,385.0
1454,Stromatoporoids,Microbes,-40.2862,-8.83984,385.0
1585,,,-42.0171,-13.2944,385.0
3308,Corals,Corals,-80.5289,-18.7319,385.0
1595,Corals,Microbes,20.9012,-50.7956,385.0
1044,Corals,Corals,-29.9203,20.3736,385.0
1034,Corals,Stromatoporoids,14.7128,28.4923,385.0
1033,Corals,Stromatoporoids,13.4649,27.7386,385.0
1032,Corals,Stromatoporoids,12.0879,26.5638,385.0
938,Stromatoporoids,Corals,117.834,-0.730227,385.0
939,Stromatoporoids,Corals,117.921,-1.05217,385.0
1622,Corals,Corals,161.588,-19.9117,385.0
940,Stromatoporoids,Stromatoporoids,120.696,-1.48405,385.0
1035,Corals,Stromatoporoids,19.3761,26.4162,385.0
943,Stromatoporoids,Corals,115.037,-3.43012,385.0
1030,Stromatoporoids,Microbes,8.38632,9.37718,385.0
1029,Stromatoporoids,Corals,4.29165,6.6343,385.0
2883,Microbes,Corals,5.9552,-45.8534,385.0
2882,Stromatoporoids,Corals,6.79379,-46.0601,385.0
2879,Stromatoporoids,Stromatoporoids,37.2904,-32.8712,385.0
2020,Corals,Stromatoporoids,-36.5264,-8.21647,385.0
1031,Stromatoporoids,Microbes,14.83,7.13042,385.0
1045,Corals,Stromatoporoids,4.55148,23.4528,385.0
1037,Corals,Stromatoporoids,17.1684,30.4153,385.0
1613,Stromatoporoids,Corals,22.3051,-34.0956,385.0
2375,Stromatoporoids,Corals,6.40908,-24.1589,385.0
1457,Stromatoporoids,Corals,-40.3551,-12.4868,385.0
1596,Corals,Microbes,21.5201,-50.404,385.0
1597,Corals,Microbes,21.5732,-49.8147,385.0
2317,,,115.059,-0.898461,385.0
1598,Corals,Microbes,20.8387,-50.2228,385.0
1601,Stromatoporoids,Corals,11.5195,-41.1124,385.0
1038,Corals,Stromatoporoids,17.8053,31.4249,385.0
1602,Stromatoporoids,Corals,12.2556,-41.7356,385.0
1603,Stromatoporoids,Corals,9.06174,-42.4329,385.0
1604,Stromatoporoids,Corals,10.0966,-41.9275,385.0
1042,Corals,Corals,-13.4423,39.3824,385.0
1041,Corals,Corals,-14.5004,44.7539,385.0
1607,Stromatoporoids,Corals,115.12,-4.10785,385.0
1040,Corals,Corals,-3.13567,44.1861,385.0
1039,Corals,Stromatoporoids,19.8927,35.438,385.0
1043,Corals,Corals,-17.4668,32.0423,385.0
2413,Stromatoporoids,Corals,135.25,-17.7809,385.0
1462,Stromatoporoids,Corals,7.82601,-21.5809,385.0
3847,Corals,Stromatoporoids,122.605,4.74951,385.0
1700,Stromatoporoids,Corals,115.478,-1.51242,385.0
3825,Stromatoporoids,Corals,7.39785,-22.3385,385.0
3866,Corals,Stromatoporoids,23.4104,5.14006,385.0
1723,Stromatoporoids,Corals,8.28593,-22.535,385.0
1724,Stromatoporoids,Corals,7.52251,-23.1218,385.0
2541,Stromatoporoids,Corals,5.82402,-45.955,385.0
2542,Stromatoporoids,Corals,31.1842,-3.99586,385.0
2243,Stromatoporoids,Corals,22.0228,-2.10175,385.0
3870,Brachiopods,Corals,-59.1416,-23.7212,385.0
2453,Stromatoporoids,Corals,-37.6195,-7.71229,385.0
2452,Stromatoporoids,Corals,-40.2375,-8.29468,385.0
1564,Stromatoporoids,Corals,7.73912,-21.9568,385.0
2550,Corals,Corals,-31.0349,-36.5105,385.0
1458,Stromatoporoids,Corals,-40.458,-12.391,385.0
3874,,,-39.4672,-8.79804,385.0
3826,Stromatoporoids,Corals,7.30035,-22.4462,385.0
1566,Microbes,Echinoderms,16.535,-43.9359,385.0
3827,Stromatoporoids,Corals,7.32632,-22.4079,385.0
3829,Corals,Stromatoporoids,7.6563,-21.9939,385.0
3845,Corals,Stromatoporoids,117.284,3.83415,385.0
3844,Corals,Stromatoporoids,117.998,2.74735,385.0
3843,Stromatoporoids,Corals,36.4789,-23.7722,385.0
3842,Stromatoporoids,Corals,37.0557,-23.0673,385.0
2280,Stromatoporoids,Corals,122.107,9.3377,385.0
3840,Corals,Corals,36.9411,-23.1002,385.0
